date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:52:11	22852/22852	---M--	200	added ('OK')	font/woff2	etag:%225944-6308cf3279968%22	https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chtv4kjgogqm7e_cfny8h0jma.woff2	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chtv4kjgogqm7e_cfny8h0jma.woff2	(from https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1742231794)
23:52:11	6868/6868	---M--	200	added ('OK')	font/woff2	etag:%221ad4-6308cf327f729%22	https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfp04wohvtobdw.woff2	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfp04wohvtobdw.woff2	(from https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1742231794)
23:52:11	14156/14156	---M--	200	added ('OK')	font/woff2	etag:%22374c-6308cf32854ea%22	https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfp04wogvtobdw.woff2	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfp04wogvtobdw.woff2	(from https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1742231794)
23:52:11	23120/23120	---M--	200	added ('OK')	font/woff2	etag:%225a50-6308cf328c24b%22	https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfp04wouvto.woff2	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfp04wouvto.woff2	(from https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1742231794)
23:52:12	6968/6968	---M--	200	added ('OK')	font/woff2	etag:%221b38-6308cf3293f4c%22	https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfoq4mohvtobdw.woff2	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfoq4mohvtobdw.woff2	(from https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1742231794)
23:52:12	14124/14124	---M--	200	added ('OK')	font/woff2	etag:%22372c-6308cf329acad%22	https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfoq4mogvtobdw.woff2	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfoq4mogvtobdw.woff2	(from https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1742231794)
23:52:12	23388/23388	---M--	200	added ('OK')	font/woff2	etag:%225b5c-6308cf32a0a6d%22	https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfoq4mouvto.woff2	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfoq4mouvto.woff2	(from https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1742231794)
23:52:12	6976/6976	---M--	200	added ('OK')	font/woff2	etag:%221b40-6308cf32a77ce%22	https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chrv4kjgogqm7e_cfs0wh8rna.woff2	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chrv4kjgogqm7e_cfs0wh8rna.woff2	(from https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1742231794)
23:52:13	14276/14276	---M--	200	added ('OK')	font/woff2	etag:%2237c4-6308cf32ad58f%22	https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chrv4kjgogqm7e_cfs1wh8rna.woff2	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chrv4kjgogqm7e_cfs1wh8rna.woff2	(from https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1742231794)
23:52:13	23564/23564	---M--	200	added ('OK')	font/woff2	etag:%225c0c-6308cf32b42f0%22	https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chrv4kjgogqm7e_cfs7wh8.woff2	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chrv4kjgogqm7e_cfs7wh8.woff2	(from https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1742231794)
23:52:13	7084/7084	---M--	200	added ('OK')	font/woff2	etag:%221bac-6308cf32bb050%22	https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfpi42ohvtobdw.woff2	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfpi42ohvtobdw.woff2	(from https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1742231794)
23:52:13	14464/14464	---M--	200	added ('OK')	font/woff2	etag:%223880-6308cf32c1db1%22	https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfpi42ogvtobdw.woff2	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfpi42ogvtobdw.woff2	(from https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1742231794)
23:52:14	23424/23424	---M--	200	added ('OK')	font/woff2	etag:%225b80-6308cf32c8b12%22	https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfpi42ouvto.woff2	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfpi42ouvto.woff2	(from https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1742231794)
23:52:14	7056/7056	---M--	200	added ('OK')	font/woff2	etag:%221b90-6308cf32ce8d3%22	https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfpk5gohvtobdw.woff2	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfpk5gohvtobdw.woff2	(from https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1742231794)
23:52:14	14472/14472	---M--	200	added ('OK')	font/woff2	etag:%223888-6308cf32d4694%22	https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfpk5gogvtobdw.woff2	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfpk5gogvtobdw.woff2	(from https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1742231794)
23:52:14	23456/23456	---M--	200	added ('OK')	font/woff2	etag:%225ba0-6308cf32dc395%22	https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfpk5gouvto.woff2	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfpk5gouvto.woff2	(from https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1742231794)
23:52:15	7100/7100	---M--	200	added ('OK')	font/woff2	etag:%221bbc-6308cf32e30f5%22	https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfoa5wohvtobdw.woff2	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfoa5wohvtobdw.woff2	(from https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1742231794)
23:52:15	14340/14340	---M--	200	added ('OK')	font/woff2	etag:%223804-6308cf32e8eb6%22	https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfoa5wogvtobdw.woff2	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfoa5wogvtobdw.woff2	(from https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1742231794)
23:52:15	23368/23368	---M--	200	added ('OK')	font/woff2	etag:%225b48-6308cf32efc17%22	https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfoa5wouvto.woff2	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfoa5wouvto.woff2	(from https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1742231794)
23:52:15	7024/7024	---M--	200	added ('OK')	font/woff2	etag:%221b70-6308cf32f59d8%22	https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfoc5mohvtobdw.woff2	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfoc5mohvtobdw.woff2	(from https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1742231794)
23:52:16	14404/14404	---M--	200	added ('OK')	font/woff2	etag:%223844-6308cf32fb798%22	https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfoc5mogvtobdw.woff2	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfoc5mogvtobdw.woff2	(from https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1742231794)
23:52:16	23348/23348	---M--	200	added ('OK')	font/woff2	etag:%225b34-6308cf33024f9%22	https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfoc5mouvto.woff2	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfoc5mouvto.woff2	(from https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1742231794)
23:52:16	7092/7092	---M--	200	added ('OK')	font/woff2	etag:%221bb4-6308cf33082ba%22	https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfo452ohvtobdw.woff2	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfo452ohvtobdw.woff2	(from https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1742231794)
23:52:16	14576/14576	---M--	200	added ('OK')	font/woff2	etag:%2238f0-6308cf330e07b%22	https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfo452ogvtobdw.woff2	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfo452ogvtobdw.woff2	(from https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1742231794)
23:52:17	22804/22804	---M--	200	added ('OK')	font/woff2	etag:%225914-6308cf3314ddc%22	https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfo452ouvto.woff2	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chsv4kjgogqm7e_cfo452ouvto.woff2	(from https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1742231794)
23:52:17	6652/6652	---M--	200	added ('OK')	font/woff2	etag:%2219fc-6308cf331ab9c%22	https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chrv4kjgogqm7e3b_s0wh8rna.woff2	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chrv4kjgogqm7e3b_s0wh8rna.woff2	(from https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1742231794)
23:52:17	13032/13032	---M--	200	added ('OK')	font/woff2	etag:%2232e8-6308cf332095d%22	https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chrv4kjgogqm7e3b_s1wh8rna.woff2	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chrv4kjgogqm7e3b_s1wh8rna.woff2	(from https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1742231794)
23:52:17	20424/20424	---M--	200	added ('OK')	font/woff2	etag:%224fc8-6308cf332865e%22	https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chrv4kjgogqm7e3b_s7wh8.woff2	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chrv4kjgogqm7e3b_s7wh8.woff2	(from https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1742231794)
23:52:18	6752/6752	---M--	200	added ('OK')	font/woff2	etag:%221a60-6308cf332f3bf%22	https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3w-os6fospt4.woff2	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3w-os6fospt4.woff2	(from https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1742231794)
23:52:18	13140/13140	---M--	200	added ('OK')	font/woff2	etag:%223354-6308cf3336120%22	https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3w-os6vospt4.woff2	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3w-os6vospt4.woff2	(from https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1742231794)
23:52:18	20712/20712	---M--	200	added ('OK')	font/woff2	etag:%2250e8-6308cf333de21%22	https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3w-os51os.woff2	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3w-os51os.woff2	(from https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1742231794)
23:52:18	6724/6724	---M--	200	added ('OK')	font/woff2	etag:%221a44-6308cf3345b22%22	https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3p-ks6fospt4.woff2	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3p-ks6fospt4.woff2	(from https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1742231794)
23:52:19	13124/13124	---M--	200	added ('OK')	font/woff2	etag:%223344-6308cf334c882%22	https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3p-ks6vospt4.woff2	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3p-ks6vospt4.woff2	(from https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1742231794)
23:52:19	20992/20992	---M--	200	added ('OK')	font/woff2	etag:%225200-6308cf3355524%22	https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3p-ks51os.woff2	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3p-ks51os.woff2	(from https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1742231794)
23:52:19	6752/6752	---M--	200	added ('OK')	font/woff2	etag:%221a60-6308cf335c284%22	https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chpv4kjgogqm7e_a8s52hs.woff2	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chpv4kjgogqm7e_a8s52hs.woff2	(from https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1742231794)
23:52:19	13316/13316	---M--	200	added ('OK')	font/woff2	etag:%223404-6308cf3362fe5%22	https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chpv4kjgogqm7e_ass52hs.woff2	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chpv4kjgogqm7e_ass52hs.woff2	(from https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1742231794)
23:52:20	21144/21144	---M--	200	added ('OK')	font/woff2	etag:%225298-6308cf336ace6%22	https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chpv4kjgogqm7e_dms5.woff2	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chpv4kjgogqm7e_dms5.woff2	(from https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1742231794)
23:52:20	6888/6888	---M--	200	added ('OK')	font/woff2	etag:%221ae8-6308cf3371a47%22	https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3_-gs6fospt4.woff2	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3_-gs6fospt4.woff2	(from https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1742231794)
23:52:20	13436/13436	---M--	200	added ('OK')	font/woff2	etag:%22347c-6308cf33787a8%22	https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3_-gs6vospt4.woff2	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3_-gs6vospt4.woff2	(from https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1742231794)
23:52:20	20960/20960	---M--	200	added ('OK')	font/woff2	etag:%2251e0-6308cf337f509%22	https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3_-gs51os.woff2	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3_-gs51os.woff2	(from https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1742231794)
23:52:20	7044/7044	---M--	200	added ('OK')	font/woff2	etag:%221b84-6308cf33852c9%22	https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e30-8s6fospt4.woff2	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e30-8s6fospt4.woff2	(from https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1742231794)
23:52:21	13876/13876	---M--	200	added ('OK')	font/woff2	etag:%223634-6308cf338c02a%22	https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e30-8s6vospt4.woff2	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e30-8s6vospt4.woff2	(from https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1742231794)
23:52:21	21796/21796	---M--	200	added ('OK')	font/woff2	etag:%225524-6308cf3392d8b%22	https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e30-8s51os.woff2	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e30-8s51os.woff2	(from https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1742231794)
23:52:21	7028/7028	---M--	200	added ('OK')	font/woff2	etag:%221b74-6308cf3398b4c%22	https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3t-4s6fospt4.woff2	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3t-4s6fospt4.woff2	(from https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1742231794)
23:52:22	13784/13784	---M--	200	added ('OK')	font/woff2	etag:%2235d8-6308cf339f8ad%22	https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3t-4s6vospt4.woff2	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3t-4s6vospt4.woff2	(from https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1742231794)
23:52:22	21724/21724	---M--	200	added ('OK')	font/woff2	etag:%2254dc-6308cf33a660e%22	https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3t-4s51os.woff2	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3t-4s51os.woff2	(from https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1742231794)
23:52:22	7040/7040	---M--	200	added ('OK')	font/woff2	etag:%221b80-6308cf33ad36e%22	https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3q-0s6fospt4.woff2	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3q-0s6fospt4.woff2	(from https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1742231794)
23:52:22	14048/14048	---M--	200	added ('OK')	font/woff2	etag:%2236e0-6308cf33b40cf%22	https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3q-0s6vospt4.woff2	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3q-0s6vospt4.woff2	(from https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1742231794)
23:52:22	22052/22052	---M--	200	added ('OK')	font/woff2	etag:%225624-6308cf33bae30%22	https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3q-0s51os.woff2	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3q-0s51os.woff2	(from https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1742231794)
23:52:23	7100/7100	---M--	200	added ('OK')	font/woff2	etag:%221bbc-6308cf33cf653%22	https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3j-ws6fospt4.woff2	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3j-ws6fospt4.woff2	(from https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1742231794)
23:52:23	14036/14036	---M--	200	added ('OK')	font/woff2	etag:%2236d4-6308cf33d5413%22	https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3j-ws6vospt4.woff2	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3j-ws6vospt4.woff2	(from https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1742231794)
23:52:23	21416/21416	---M--	200	added ('OK')	font/woff2	etag:%2253a8-6308cf33dc174%22	https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3j-ws51os.woff2	C:/Users/MY%20PC/Documents/Web_projects/Serene%20Touch/crestahealthcare.com/wp-content/uploads/elementor/google-fonts/fonts/barlow-7chqv4kjgogqm7e3j-ws51os.woff2	(from https://crestahealthcare.com/wp-content/uploads/elementor/google-fonts/css/barlow.css?ver=1742231794)
